WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,
1,1998,Logroñés,Albacete,0-1,Carlos David Cano Marín,Sergio Magano Canti,Giuseppe Baronchelli,Zigor Aranalde Sarasola,Santiago Silvino Carpintero Fernández,Walter Reinaldo Pico,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Aleksandr Vladimirovich Maslov,Juan Leandro José Pérez,Jesús Muñoz Calonge,Nenad Vanić,Miguel Ángel García Tebar,,,,
0,1998,Albacete,Lleida,0-1,Carlos David Cano Marín,Giuseppe Baronchelli,Sergio Magano Canti,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Josep Maria Sala Boix,Vicente Blanco Sánchez,Santiago Silvino Carpintero Fernández,Miguel Melgar Rodríguez,Aleksandr Vladimirovich Maslov,Juan Leandro José Pérez,Dragan Vulević,Jesús Muñoz Calonge,Nenad Vanić,,,,
0,1998,Albacete,San Sebastián de los Reyes,2-2,Julio José Iglesias Rouget,Sergio Magano Canti,Giuseppe Baronchelli,Juan Luis Bernal Cuéllar,Salvatore Giunta,Vicente Blanco Sánchez,Santiago Silvino Carpintero Fernández,Nenad Vanić,Fernando Clemente Di Carlo Merlo,Daniel Bouzas Pan,Juan Leandro José Pérez,Josep Maria Sala Boix,Adilson José de Paula,Walter Reinaldo Pico,,,,
0,1998,Numancia,Albacete,1-1,Carlos David Cano Marín,Carlos Arias Chicón,Sergio Magano Canti,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Vicente Blanco Sánchez,Josep Maria Sala Boix,Nenad Vanić,Antonio Rizzolo,Fernando Miguel Cebrián Alarcón,Juan Leandro José Pérez,Jesús Muñoz Calonge,Adilson José de Paula,Fernando Nieto Jara,,,,
1,1998,Albacete,Compostela,1-0,Carlos David Cano Marín,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Josep Maria Sala Boix,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Juan Leandro José Pérez,Santiago Silvino Carpintero Fernández,Adilson José de Paula,Nenad Vanić,,,,
0,1998,Sevilla,Albacete,2-1,Carlos David Cano Marín,Carlos Arias Chicón,Giuseppe Baronchelli,Fernando Nieto Jara,Jesús Muñoz Calonge,Josep Maria Sala Boix,Walter Reinaldo Pico,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Adilson José de Paula,Nenad Vanić,Santiago Silvino Carpintero Fernández,Dragan Vulević,,,,
1,1998,Albacete,Ourense,2-1,Carlos David Cano Marín,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Josep Maria Sala Boix,Nenad Vanić,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Juan Leandro José Pérez,Jesús Muñoz Calonge,Santiago Silvino Carpintero Fernández,Dragan Vulević,,,,
0,1998,Recreativo de Huelva,Albacete,1-0,Carlos David Cano Marín,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Josep Maria Sala Boix,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Nenad Vanić,Miguel Melgar Rodríguez,Dragan Vulević,Juan Leandro José Pérez,Julio José Iglesias Rouget,Pedro Ramón Alcantud Fernández,Fernando Clemente Di Carlo Merlo,,,,
0,1998,Albacete,Mérida,0-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Jesús Muñoz Calonge,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Juan Leandro José Pérez,Nenad Vanić,Daniel Bouzas Pan,Alberto Cifuentes Martínez,,,,
0,1998,Leganés,Albacete,0-0,Alberto Cifuentes Martínez,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Jesús Muñoz Calonge,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Daniel Bouzas Pan,Juan Leandro José Pérez,Santiago Silvino Carpintero Fernández,Moussa Yahaya,Fernando Clemente Di Carlo Merlo,,,,
0,1998,Albacete,Badajoz,0-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Jesús Muñoz Calonge,Santiago Silvino Carpintero Fernández,Josep Maria Sala Boix,Daniel Bouzas Pan,Juan Leandro José Pérez,Miguel Melgar Rodríguez,Fernando Miguel Cebrián Alarcón,Dragan Vulević,,,,
0,1998,Osasuna,Albacete,1-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Esteban Javier López D'Asero,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Moussa Yahaya,Fernando Miguel Cebrián Alarcón,Juan Leandro José Pérez,Walter Reinaldo Pico,Daniel Bouzas Pan,Jesús Muñoz Calonge,,,,
1,1998,Albacete,Hércules,3-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Jesús Muñoz Calonge,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Moussa Yahaya,Juan Leandro José Pérez,Vicente Blanco Sánchez,Nenad Vanić,Dragan Vulević,,,,
1,1998,Barcelona B,Albacete,0-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Juan Luis Bernal Cuéllar,Nenad Vanić,Jesús Muñoz Calonge,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Moussa Yahaya,Juan Leandro José Pérez,José Luis Zalazar Rodríguez,Vicente Blanco Sánchez,Dragan Vulević,Alberto Cifuentes Martínez,Sergio Magano Canti,,
0,1998,Albacete,Málaga,2-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Jesús Muñoz Calonge,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Moussa Yahaya,Juan Leandro José Pérez,Dragan Vulević,Vicente Blanco Sánchez,José Luis Zalazar Rodríguez,Alberto Cifuentes Martínez,Nenad Vanić,,
0,1998,Albacete,Toledo,0-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Giuseppe Baronchelli,Carlos Arias Chicón,Zigor Aranalde Sarasola,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Moussa Yahaya,Daniel Bouzas Pan,Walter Reinaldo Pico,José Luis Zalazar Rodríguez,Fernando Clemente Di Carlo Merlo,Carlos David Cano Marín,Nenad Vanić,,
1,1998,Eibar,Albacete,0-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Juan Luis Bernal Cuéllar,Carlos Arias Chicón,Vicente Blanco Sánchez,José Luis Zalazar Rodríguez,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Daniel Bouzas Pan,Juan Leandro José Pérez,Walter Reinaldo Pico,Jesús Muñoz Calonge,Moussa Yahaya,Carlos David Cano Marín,Zigor Aranalde Sarasola,,
0,1998,Albacete,Sporting de Gijón,0-0,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Walter Reinaldo Pico,Vicente Blanco Sánchez,José Luis Zalazar Rodríguez,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Daniel Bouzas Pan,José Manuel Rodríguez Ortega,Jesús Muñoz Calonge,Moussa Yahaya,Carlos David Cano Marín,Daniel Kenedy Pimentel Mateus dos Santos,,
1,1998,Albacete,Las Palmas,1-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Josep Maria Sala Boix,Nenad Vanić,Vicente Blanco Sánchez,Fernando Clemente Di Carlo Merlo,Dragan Vulević,José Luis Zalazar Rodríguez,Daniel Kenedy Pimentel Mateus dos Santos,Juan Leandro José Pérez,Carlos David Cano Marín,Daniel Bouzas Pan,,
0,1998,Mallorca B,Albacete,0-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Vicente Blanco Sánchez,Nenad Vanić,José Juan Luque Jiménez,Josep Maria Sala Boix,Fernando Clemente Di Carlo Merlo,Moussa Yahaya,Miguel Melgar Rodríguez,Daniel Kenedy Pimentel Mateus dos Santos,Juan Leandro José Pérez,Alberto Cifuentes Martínez,José Luis Zalazar Rodríguez,,
0,1998,Albacete,Atlético de Madrid B,0-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Aleksandr Vladimirovich Maslov,Juan Leandro José Pérez,Gustavo Díaz Domínguez,Dragan Vulević,José Luis Zalazar Rodríguez,Carlos David Cano Marín,Daniel Kenedy Pimentel Mateus dos Santos,,
0,1998,Rayo Vallecano,Albacete,2-0,Julio José Iglesias Rouget,Gustavo Díaz Domínguez,Juan Luis Bernal Cuéllar,Antonio Rivas Martínez,José Antonio González Padilla,José Juan Luque Jiménez,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Nenad Vanić,Vicente Blanco Sánchez,Moussa Yahaya,Dragan Vulević,Daniel Bouzas Pan,Aleksandr Vladimirovich Maslov,Carlos David Cano Marín,José Manuel Rodríguez Ortega,,
1,1998,Albacete,Logroñés,2-0,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Josep Maria Sala Boix,Nenad Vanić,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Dragan Vulević,Juan Leandro José Pérez,Julián Romero Cañego,Moussa Yahaya,Daniel Kenedy Pimentel Mateus dos Santos,Carlos David Cano Marín,Jesús Muñoz Calonge,,
0,1998,Lleida,Albacete,0-0,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Jesús Muñoz Calonge,Nenad Vanić,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Dragan Vulević,Juan Leandro José Pérez,Moussa Yahaya,Walter Reinaldo Pico,Carlos David Cano Marín,Daniel Kenedy Pimentel Mateus dos Santos,Carlos Arias Chicón,,
0,1998,Albacete,Numancia,1-1,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Nenad Vanić,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Dragan Vulević,Juan Leandro José Pérez,Walter Reinaldo Pico,Manuel Piñero Padilla,Fernando Clemente Di Carlo Merlo,Carlos David Cano Marín,Carlos Arias Chicón,,
0,1998,Compostela,Albacete,3-1,Julio José Iglesias Rouget,Carlos Arias Chicón,Antonio Rivas Martínez,José Antonio González Padilla,José Juan Luque Jiménez,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Nenad Vanić,Miguel Melgar Rodríguez,Dragan Vulević,Juan Leandro José Pérez,Fernando Clemente Di Carlo Merlo,Zigor Aranalde Sarasola,Julián Romero Cañego,Carlos David Cano Marín,Miguel Ángel García Tebar,,
1,1998,Albacete,Sevilla,3-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Josep Maria Sala Boix,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Juan Leandro José Pérez,Julián Romero Cañego,Dragan Vulević,Nenad Vanić,Carlos David Cano Marín,Jesús Muñoz Calonge,,
0,1998,Ourense,Albacete,2-2,Julio José Iglesias Rouget,Juan Luis Bernal Cuéllar,Antonio Rivas Martínez,José Antonio González Padilla,Miguel Melgar Rodríguez,José Juan Luque Jiménez,Vicente Blanco Sánchez,Josep Maria Sala Boix,Nenad Vanić,Fernando Clemente Di Carlo Merlo,Dragan Vulević,Julián Romero Cañego,Daniel Bouzas Pan,Zigor Aranalde Sarasola,Carlos David Cano Marín,Jesús Muñoz Calonge,,
0,1998,Albacete,Recreativo de Huelva,0-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Josep Maria Sala Boix,Nenad Vanić,Vicente Blanco Sánchez,Dragan Vulević,Daniel Bouzas Pan,Jesús Muñoz Calonge,Moussa Yahaya,Miguel Melgar Rodríguez,Carlos David Cano Marín,Miguel Ángel García Tebar,,
0,1998,Mérida,Albacete,3-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Nenad Vanić,Josep Maria Sala Boix,Vicente Blanco Sánchez,Dragan Vulević,Juan Leandro José Pérez,Daniel Bouzas Pan,Miguel Melgar Rodríguez,Moussa Yahaya,Carlos David Cano Marín,Jesús Muñoz Calonge,,
0,1998,Albacete,Leganés,0-0,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Vicente Blanco Sánchez,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Nenad Vanić,Dragan Vulević,Daniel Bouzas Pan,Juan Leandro José Pérez,Walter Reinaldo Pico,José Manuel Rodríguez Ortega,Moussa Yahaya,Carlos David Cano Marín,Jesús Muñoz Calonge,,
0,1998,Badajoz,Albacete,0-0,Julio José Iglesias Rouget,Julián Romero Cañego,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Walter Reinaldo Pico,Vicente Blanco Sánchez,Josep Maria Sala Boix,Dragan Vulević,Daniel Bouzas Pan,Moussa Yahaya,Miguel Melgar Rodríguez,José Luis Zalazar Rodríguez,Juan Leandro José Pérez,Carlos David Cano Marín,Gustavo Díaz Domínguez,,
1,1998,Albacete,Osasuna,2-0,Julio José Iglesias Rouget,Julián Romero Cañego,Antonio Rivas Martínez,José Antonio González Padilla,Vicente Blanco Sánchez,Nenad Vanić,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Dragan Vulević,Moussa Yahaya,Daniel Bouzas Pan,Jesús Muñoz Calonge,Juan Leandro José Pérez,José Luis Zalazar Rodríguez,Carlos David Cano Marín,Gustavo Díaz Domínguez,,
0,1998,Hércules,Albacete,2-1,Julio José Iglesias Rouget,Julián Romero Cañego,Juan Luis Bernal Cuéllar,Antonio Rivas Martínez,Zigor Aranalde Sarasola,José Juan Luque Jiménez,Nenad Vanić,Josep Maria Sala Boix,Dragan Vulević,Daniel Bouzas Pan,Moussa Yahaya,Vicente Blanco Sánchez,José Luis Zalazar Rodríguez,Juan Leandro José Pérez,Carlos David Cano Marín,Miguel Melgar Rodríguez,,
1,1998,Albacete,Barcelona B,3-0,Julio José Iglesias Rouget,Julián Romero Cañego,Gustavo Díaz Domínguez,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Jesús Muñoz Calonge,José Juan Luque Jiménez,Vicente Blanco Sánchez,Nenad Vanić,Dragan Vulević,Miguel Melgar Rodríguez,Juan Leandro José Pérez,José Luis Zalazar Rodríguez,Carlos David Cano Marín,Zigor Aranalde Sarasola,,
0,1998,Málaga,Albacete,3-2,Julio José Iglesias Rouget,Julián Romero Cañego,Gustavo Díaz Domínguez,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Nenad Vanić,Josep Maria Sala Boix,Jesús Muñoz Calonge,Dragan Vulević,José Manuel Rodríguez Ortega,Miguel Melgar Rodríguez,Juan Leandro José Pérez,Carlos David Cano Marín,José Luis Zalazar Rodríguez,,
1,1998,Toledo,Albacete,0-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Julián Romero Cañego,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Juan Luque Jiménez,Jesús Muñoz Calonge,Vicente Blanco Sánchez,Josep Maria Sala Boix,Nenad Vanić,Juan Leandro José Pérez,Walter Reinaldo Pico,Miguel Melgar Rodríguez,Fernando Clemente Di Carlo Merlo,Carlos David Cano Marín,Gustavo Díaz Domínguez,,
0,1998,Albacete,Eibar,0-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Julián Romero Cañego,Juan Luis Bernal Cuéllar,José Antonio González Padilla,José Luis Zalazar Rodríguez,José Juan Luque Jiménez,Nenad Vanić,Josep Maria Sala Boix,Jesús Muñoz Calonge,Juan Leandro José Pérez,Walter Reinaldo Pico,Vicente Blanco Sánchez,Fernando Clemente Di Carlo Merlo,Carlos David Cano Marín,Miguel Melgar Rodríguez,,
0,1998,Sporting de Gijón,Albacete,4-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Julián Romero Cañego,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Vicente Blanco Sánchez,Jesús Muñoz Calonge,Miguel Melgar Rodríguez,Nenad Vanić,Fernando Clemente Di Carlo Merlo,Daniel Bouzas Pan,Dragan Vulević,Zigor Aranalde Sarasola,Walter Reinaldo Pico,Carlos David Cano Marín,Moussa Yahaya,,
1,1999,Albacete,Eibar,3-1,Julio José Iglesias Rouget,Julián Romero Cañego,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Jesús Muñoz Calonge,Nenad Vanić,Josep Maria Sala Boix,Francisco Javier García Guerrero,Rubén Vega Fuentes,Andrés Curiel García,Rachid Rokki,Jesús Antonio Castellanos Garrido,Juan Sabas Huertas Lorente,Carlos David Cano Marín,José Manuel Rodríguez Ortega,,
0,1999,Elche,Albacete,1-1,Julio José Iglesias Rouget,Julián Romero Cañego,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Nenad Vanić,Jesús Muñoz Calonge,Josep Maria Sala Boix,Juan Sabas Huertas Lorente,Francisco Javier García Guerrero,Rachid Rokki,Miguel Melgar Rodríguez,Andrés Curiel García,Antonio Rivas Martínez,Carlos David Cano Marín,Jesús Antonio Castellanos Garrido,,
0,1999,Albacete,Villarreal,0-2,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,Aitor Ocio Carrión,José Antonio González Padilla,Jesús Muñoz Calonge,Josep Maria Sala Boix,Nenad Vanić,Juan Sabas Huertas Lorente,Francisco Javier García Guerrero,Rachid Rokki,José Manuel Rodríguez Ortega,Rubén Vega Fuentes,Andrés Curiel García,Carlos David Cano Marín,Jesús Antonio Castellanos Garrido,,
0,1999,Levante,Albacete,2-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Julián Romero Cañego,Aitor Ocio Carrión,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,Jesús Muñoz Calonge,Josep Maria Sala Boix,Rubén Vega Fuentes,Rachid Rokki,Andrés Curiel García,Walter Reinaldo Pico,Miguel Melgar Rodríguez,Juan Sabas Huertas Lorente,Carlos David Cano Marín,Jesús Antonio Castellanos Garrido,,
1,1999,Albacete,Tenerife,1-0,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,Jesús Muñoz Calonge,Nenad Vanić,Josep Maria Sala Boix,Roberto Fernández Pérez,Jesús Antonio Castellanos Garrido,Juan Sabas Huertas Lorente,Juan Leandro José Pérez,Miguel Melgar Rodríguez,Rubén Vega Fuentes,Walter Reinaldo Pico,Carlos David Cano Marín,Francisco Javier García Guerrero,,
1,1999,Sporting de Gijón,Albacete,1-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Aitor Ocio Carrión,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,Jesús Antonio Castellanos Garrido,Roberto Fernández Pérez,Miguel Melgar Rodríguez,Jesús Muñoz Calonge,Josep Maria Sala Boix,Juan Leandro José Pérez,Juan Sabas Huertas Lorente,Rachid Rokki,Carlos David Cano Marín,Andrés Curiel García,Rubén Vega Fuentes,,
0,1999,Albacete,Recreativo de Huelva,1-1,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Jesús Muñoz Calonge,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Roberto Fernández Pérez,Rachid Rokki,Juan Leandro José Pérez,Julián Romero Cañego,Walter Reinaldo Pico,Carlos David Cano Marín,Rubén Vega Fuentes,Antonio Rivas Martínez,,
1,1999,Toledo,Albacete,0-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,Antonio Rivas Martínez,José Antonio González Padilla,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Jesús Muñoz Calonge,Walter Reinaldo Pico,Juan Leandro José Pérez,Rubén Vega Fuentes,Roberto Fernández Pérez,Rachid Rokki,Carlos David Cano Marín,Julián Romero Cañego,,
0,1999,Albacete,Mérida,0-2,Julio José Iglesias Rouget,José Manuel Rodríguez Ortega,Aitor Ocio Carrión,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Jesús Muñoz Calonge,Walter Reinaldo Pico,Miguel Melgar Rodríguez,Josep Maria Sala Boix,Juan Leandro José Pérez,Julián Romero Cañego,Juan Sabas Huertas Lorente,Rachid Rokki,Carlos David Cano Marín,Roberto Fernández Pérez,,
1,1999,Atlético de Madrid B,Albacete,0-1,Julio José Iglesias Rouget,Juan Luis Bernal Cuéllar,Antonio Rivas Martínez,Aitor Ocio Carrión,José Antonio González Padilla,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Roberto Fernández Pérez,Walter Reinaldo Pico,Rubén Vega Fuentes,Juan Leandro José Pérez,Francisco Javier García Guerrero,Julián Romero Cañego,Jesús Antonio Castellanos Garrido,Carlos David Cano Marín,Juan Sabas Huertas Lorente,,
0,1999,Albacete,Leganés,0-0,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,Aitor Ocio Carrión,José Antonio González Padilla,Josep Maria Sala Boix,Miguel Melgar Rodríguez,Roberto Fernández Pérez,Dragan Vulević,Juan Sabas Huertas Lorente,Rubén Vega Fuentes,Julián Romero Cañego,Rachid Rokki,Jesús Muñoz Calonge,Carlos David Cano Marín,Jesús Antonio Castellanos Garrido,,
1,1999,Osasuna,Albacete,0-1,Julio José Iglesias Rouget,Antonio Rivas Martínez,Juan Luis Bernal Cuéllar,Aitor Ocio Carrión,José Antonio González Padilla,Jesús Muñoz Calonge,Jesús Antonio Castellanos Garrido,Josep Maria Sala Boix,Dragan Vulević,Juan Sabas Huertas Lorente,Rubén Vega Fuentes,Miguel Melgar Rodríguez,Julián Romero Cañego,Rachid Rokki,Carlos David Cano Marín,Walter Reinaldo Pico,,
0,1999,Albacete,Compostela,2-2,Julio José Iglesias Rouget,Aitor Ocio Carrión,Juan Luis Bernal Cuéllar,José Antonio González Padilla,Jesús Muñoz Calonge,Josep Maria Sala Boix,Jesús Antonio Castellanos Garrido,Miguel Melgar Rodríguez,Juan Sabas Huertas Lorente,Rubén Vega Fuentes,Juan Leandro José Pérez,José Manuel Rodríguez Ortega,Rachid Rokki,Dragan Vulević,Carlos David Cano Marín,Julián Romero Cañego,,
