WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,2010,Córdoba,Granada,1-1,Alberto García Cabrera,David Gutiérrez de Coz,Miguel Ángel Tena García,Ricardo Álvarez Puig,Samuel Geoffroy Camille,Juan Rafael Fuentes Hernández,Fernando Usero Toledano,Jorge Luque García,Juan Miguel Callejón Bueno,José Díaz Sánchez,Charles Dias de Oliveira,Alberto Aguilar Leiva,Manuel Jesús Molero del Río,Jonathan Sesma González,Raúl Navas Paúl,Agustín García Iñiguez,José Manuel Fernández Reyes,Javier Hervás Salmoral,,,,,
0,2010,Recreativo de Huelva,Córdoba,2-1,Alberto García Cabrera,David Gutiérrez de Coz,Miguel Ángel Tena García,Ricardo Álvarez Puig,Samuel Geoffroy Camille,Juan Rafael Fuentes Hernández,Fernando Usero Toledano,Jorge Luque García,Juan Miguel Callejón Bueno,Charles Dias de Oliveira,Oriol Riera Magem,Javier Flores Santacruz,Alberto Aguilar Leiva,Jonathan Sesma González,Raúl Navas Paúl,Agustín García Iñiguez,José Díaz Sánchez,José Manuel Fernández Reyes,,,,,
0,2010,Córdoba,Betis,1-1,Alberto García Cabrera,David Gutiérrez de Coz,Miguel Ángel Tena García,Ricardo Álvarez Puig,Samuel Geoffroy Camille,Juan Rafael Fuentes Hernández,Fernando Usero Toledano,Alberto Aguilar Leiva,Juan Miguel Callejón Bueno,Charles Dias de Oliveira,Oriol Riera Magem,Javier Flores Santacruz,José Díaz Sánchez,Mikel Dañobeitia Martín,Raúl Navas Paúl,Agustín García Iñiguez,Gerardo García León,José Manuel Fernández Reyes,,,,,
0,2010,Valladolid,Córdoba,5-1,Alberto García Cabrera,José Manuel Fernández Reyes,Agustín García Iñiguez,Miguel Ángel Tena García,Samuel Geoffroy Camille,Juan Rafael Fuentes Hernández,Alberto Aguilar Leiva,Fernando Usero Toledano,Gerardo García León,José Díaz Sánchez,Oriol Riera Magem,Jagoba Beobide Larrañaga,Mikel Dañobeitia Martín,Javier Flores Santacruz,Raúl Navas Paúl,José Luis Cabrera Cava,Charles Dias de Oliveira,Ricardo Álvarez Puig,,,,,
1,2010,Córdoba,Albacete,5-1,Alberto García Cabrera,David Gutiérrez de Coz,Miguel Ángel Tena García,Ricardo Álvarez Puig,Juan Rafael Fuentes Hernández,Fernando Usero Toledano,Javier Flores Santacruz,Juan Miguel Callejón Bueno,David Pérez Arteaga,José Díaz Sánchez,Charles Dias de Oliveira,Samuel Geoffroy Camille,Alberto Aguilar Leiva,Oriol Riera Magem,Raúl Navas Paúl,José Luis Cabrera Cava,Mikel Dañobeitia Martín,Gerardo García León,,,,,
0,2010,Ponferradina,Córdoba,3-0,Alberto García Cabrera,José Manuel Fernández Reyes,Miguel Ángel Tena García,Ricardo Álvarez Puig,Samuel Geoffroy Camille,Juan Rafael Fuentes Hernández,Javier Flores Santacruz,Fernando Usero Toledano,Juan Miguel Callejón Bueno,Charles Dias de Oliveira,Oriol Riera Magem,José Díaz Sánchez,David Pérez Arteaga,Mikel Dañobeitia Martín,Raúl Navas Paúl,José Luis Cabrera Cava,Gerardo García León,Alberto Aguilar Leiva,,,,,
1,2010,Córdoba,Las Palmas,2-0,Alberto García Cabrera,Miguel Ángel Tena García,Ricardo Álvarez Puig,Juan Rafael Fuentes Hernández,Fernando Usero Toledano,Javier Flores Santacruz,Juan Miguel Callejón Bueno,David Pérez Arteaga,Gerardo García León,José Díaz Sánchez,Charles Dias de Oliveira,Samuel Geoffroy Camille,Alberto Aguilar Leiva,Oriol Riera Magem,Raúl Navas Paúl,José Luis Cabrera Cava,Mikel Dañobeitia Martín,Jonathan Sesma González,,,,,
0,2010,Girona,Córdoba,2-1,Jesús Coca Noguerol,Ricardo Álvarez Puig,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Alberto Aguilar Leiva,David Pérez Arteaga,José Luis Cabrera Cava,Gerardo García León,Mikel Dañobeitia Martín,Oriol Riera Magem,Manuel Jesús Molero del Río,Javier Flores Santacruz,Fernando Usero Toledano,Alberto García Cabrera,José Díaz Sánchez,Juan Miguel Callejón Bueno,Samuel Geoffroy Camille,,,,,
0,2011,Córdoba,Almería,1-1,Alberto García Cabrera,Cristian García Ramos,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Alberto Aguilar Leiva,José María López de Silva Sánchez,Borja García Freire,José Díaz Sánchez,Charles Dias de Oliveira,David Prieto Gálvez,Javier Patiño Lachica,Juan Quero Barraso,Aritz López Garai,Carlos Caballero Pérez,Antonio Sillero Cabrera,Javier López Muñoz,,,,,
0,2011,Valladolid,Córdoba,2-0,Alberto García Cabrera,Cristian García Ramos,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Alberto Aguilar Leiva,José María López de Silva Sánchez,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,Juan Quero Barraso,Javier López Muñoz,Carlos Caballero Pérez,David Cerrajería Rubio,Aritz López Garai,David Prieto Gálvez,Antonio Sillero Cabrera,,,,,
1,2011,Murcia,Córdoba,0-1,Carlos Erwin Arias Eguez,José Manuel Fernández Reyes,David Cerrajería Rubio,David Prieto Gálvez,Jaime Astrain Aguado,Carlos Leopoldo Martínez Garrido,Juan Quero Barraso,Aritz López Garai,Afonso Miguel Castro Vilhena Taira,Javier López Muñoz,Sebastián Andrés Balsas Bruno,Bernardo Víctor Cruz Torres,Javier Hervás Salmoral,Javier Patiño Lachica,Juan Rafael Fuentes Hernández,Antonio Sillero Cabrera,Federico Vico Villegas,Juan Jesús Moscosio Heredia,,,,,
1,2011,Córdoba,Numancia,1-0,Carlos Erwin Arias Eguez,Cristian García Ramos,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Alberto Aguilar Leiva,José María López de Silva Sánchez,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,David Cerrajería Rubio,Juan Quero Barraso,Aritz López Garai,Alberto García Cabrera,David Prieto Gálvez,Federico Vico Villegas,Javier López Muñoz,,,,,
1,2011,Las Palmas,Córdoba,0-1,Carlos Erwin Arias Eguez,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,Alberto Aguilar Leiva,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,José Díaz Sánchez,Aritz López Garai,José María López de Silva Sánchez,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Federico Vico Villegas,,,,,
1,2011,Córdoba,Xerez,2-1,Carlos Erwin Arias Eguez,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,José Díaz Sánchez,Carlos Caballero Pérez,Federico Vico Villegas,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Juan Quero Barraso,,,,,
1,2011,Huesca,Córdoba,0-1,Carlos Erwin Arias Eguez,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,José María López de Silva Sánchez,Aritz López Garai,Javier Patiño Lachica,Charles Dias de Oliveira,José Manuel Fernández Reyes,Alberto Aguilar Leiva,Federico Vico Villegas,Alberto García Cabrera,Sebastián Andrés Balsas Bruno,Carlos Caballero Pérez,David Prieto Gálvez,,,,,
0,2011,Córdoba,Villarreal B,1-1,Alberto García Cabrera,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,José María López de Silva Sánchez,Aritz López Garai,Javier Patiño Lachica,Charles Dias de Oliveira,Alberto Aguilar Leiva,Sebastián Andrés Balsas Bruno,Federico Vico Villegas,José Manuel Fernández Reyes,Carlos Caballero Pérez,David Prieto Gálvez,Antonio Sillero Cabrera,,,,,
0,2011,Córdoba,Huesca,1-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Federico Vico Villegas,Juan Quero Barraso,Carlos Caballero Pérez,Alberto Aguilar Leiva,Sebastián Andrés Balsas Bruno,Charles Dias de Oliveira,David Cerrajería Rubio,José Díaz Sánchez,José María López de Silva Sánchez,Aritz López Garai,Antonio Sillero Cabrera,Bernardo Víctor Cruz Torres,Carlos Leopoldo Martínez Garrido,,,,,
0,2011,FC Cartagena,Córdoba,0-0,Alberto García Cabrera,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,José María López de Silva Sánchez,Aritz López Garai,Javier Patiño Lachica,Charles Dias de Oliveira,José Manuel Fernández Reyes,Alberto Aguilar Leiva,José Díaz Sánchez,Carlos Caballero Pérez,David Prieto Gálvez,Antonio Sillero Cabrera,Federico Vico Villegas,,,,,
0,2011,Córdoba,Deportivo de La Coruña,0-2,Alberto García Cabrera,José Manuel Fernández Reyes,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,José María López de Silva Sánchez,Aritz López Garai,Javier Patiño Lachica,Charles Dias de Oliveira,Carlos Caballero Pérez,José Díaz Sánchez,Borja García Freire,Carlos Erwin Arias Eguez,David Cerrajería Rubio,Alberto Aguilar Leiva,David Prieto Gálvez,,,,,
1,2011,Elche,Córdoba,0-1,Alberto García Cabrera,David Cerrajería Rubio,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Alberto Aguilar Leiva,José María López de Silva Sánchez,Borja García Freire,José Díaz Sánchez,Charles Dias de Oliveira,Javier Patiño Lachica,Juan Quero Barraso,Aritz López Garai,Carlos Erwin Arias Eguez,José Manuel Fernández Reyes,Carlos Caballero Pérez,Bernardo Víctor Cruz Torres,,,,,
0,2011,Hércules,Córdoba,1-0,Alberto García Cabrera,José Manuel Fernández Reyes,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Federico Vico Villegas,José Díaz Sánchez,Alberto Aguilar Leiva,Carlos Erwin Arias Eguez,Sebastián Andrés Balsas Bruno,Ismael Bolívar Fernández,Bernardo Víctor Cruz Torres,,,,,
0,2011,Córdoba,Barcelona B,1-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Cerrajería Rubio,David Prieto Gálvez,Gaspar Gálvez Burgos,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,Ismael Bolívar Fernández,José Díaz Sánchez,Juan Quero Barraso,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,Alberto Aguilar Leiva,Carlos Caballero Pérez,,,,,
1,2011,Sabadell,Córdoba,0-3,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,José Díaz Sánchez,Juan Quero Barraso,Alberto Aguilar Leiva,Miguel Ángel Tena García,David Cerrajería Rubio,Carlos Caballero Pérez,Antonio Sillero Cabrera,,,,,
1,2011,Córdoba,Alcorcón,3-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,Carlos Caballero Pérez,Sebastián Andrés Balsas Bruno,Alberto Aguilar Leiva,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,David Cerrajería Rubio,Juan Quero Barraso,,,,,
0,2011,Guadalajara,Córdoba,3-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,Carlos Caballero Pérez,José Díaz Sánchez,Juan Quero Barraso,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,David Cerrajería Rubio,Alberto Aguilar Leiva,,,,,
1,2011,Córdoba,Alcoyano,3-0,Alberto García Cabrera,David Cerrajería Rubio,David Prieto Gálvez,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Charles Dias de Oliveira,José Manuel Fernández Reyes,José Díaz Sánchez,Alberto Aguilar Leiva,Carlos Erwin Arias Eguez,Javier Patiño Lachica,Juan Quero Barraso,Federico Vico Villegas,,,,,
0,2011,Gimnàstic de Tarragona,Córdoba,0-0,Alberto García Cabrera,José Manuel Fernández Reyes,David Cerrajería Rubio,David Prieto Gálvez,Gaspar Gálvez Burgos,Javier Hervás Salmoral,Carlos Caballero Pérez,Alberto Aguilar Leiva,José María López de Silva Sánchez,Borja García Freire,Charles Dias de Oliveira,Aritz López Garai,Juan Quero Barraso,José Díaz Sánchez,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,Javier Patiño Lachica,Ismael Bolívar Fernández,,,,,
1,2011,Córdoba,Betis,1-0,Carlos Erwin Arias Eguez,José Manuel Fernández Reyes,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Javier Hervás Salmoral,Juan Quero Barraso,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Charles Dias de Oliveira,José Díaz Sánchez,José María López de Silva Sánchez,Carlos Caballero Pérez,Juan Rafael Fuentes Hernández,Alberto Aguilar Leiva,David Prieto Gálvez,Antonio Sillero Cabrera,,,,,
0,2011,Córdoba,Recreativo de Huelva,0-0,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,José Díaz Sánchez,David Cerrajería Rubio,Juan Quero Barraso,Sebastián Andrés Balsas Bruno,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,Alberto Aguilar Leiva,Carlos Caballero Pérez,,,,,
0,2011,Betis,Córdoba,2-1,Carlos Erwin Arias Eguez,José Manuel Fernández Reyes,David Cerrajería Rubio,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,José Díaz Sánchez,Charles Dias de Oliveira,Carlos Caballero Pérez,Alberto Aguilar Leiva,Javier Patiño Lachica,Alberto García Cabrera,Juan Rafael Fuentes Hernández,Afonso Miguel Castro Vilhena Taira,Juan Quero Barraso,,,,,
1,2011,Córdoba,Espanyol,2-1,Carlos Erwin Arias Eguez,José Manuel Fernández Reyes,David Prieto Gálvez,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Juan Quero Barraso,Carlos Caballero Pérez,Alberto Aguilar Leiva,Borja García Freire,Afonso Miguel Castro Vilhena Taira,José Díaz Sánchez,Sebastián Andrés Balsas Bruno,Federico Vico Villegas,Javier Hervás Salmoral,Aritz López Garai,Antonio Sillero Cabrera,Bernardo Víctor Cruz Torres,Ismael Bolívar Fernández,,,,,
1,2011,Córdoba,Girona,1-0,Alberto García Cabrera,David Cerrajería Rubio,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,Carlos Caballero Pérez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,José Díaz Sánchez,Federico Vico Villegas,Alberto Aguilar Leiva,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,Sebastián Andrés Balsas Bruno,Ismael Bolívar Fernández,,,,,
0,2011,Espanyol,Córdoba,4-2,Carlos Erwin Arias Eguez,David Cerrajería Rubio,David Prieto Gálvez,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Juan Quero Barraso,Alberto Aguilar Leiva,José María López de Silva Sánchez,Javier Patiño Lachica,José Díaz Sánchez,Borja García Freire,Aritz López Garai,Federico Vico Villegas,Alberto García Cabrera,Carlos Caballero Pérez,Bernardo Víctor Cruz Torres,Ismael Bolívar Fernández,,,,,
0,2011,Murcia,Córdoba,2-1,Alberto García Cabrera,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,José Díaz Sánchez,Sebastián Andrés Balsas Bruno,Juan Quero Barraso,Federico Vico Villegas,Carlos Erwin Arias Eguez,Miguel Ángel Tena García,Afonso Miguel Castro Vilhena Taira,Alberto Aguilar Leiva,,,,,
0,2011,Córdoba,Celta de Vigo,0-0,Alberto García Cabrera,José Manuel Fernández Reyes,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Federico Vico Villegas,Juan Quero Barraso,José Díaz Sánchez,Carlos Erwin Arias Eguez,Afonso Miguel Castro Vilhena Taira,Sebastián Andrés Balsas Bruno,Alberto Aguilar Leiva,,,,,
1,2011,Córdoba,Elche,2-0,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Joaquín Navarro Jiménez,Charles Dias de Oliveira,Miguel Ángel Tena García,Carlos Erwin Arias Eguez,José Díaz Sánchez,Alberto Aguilar Leiva,Federico Vico Villegas,,,,,
0,2011,Almería,Córdoba,2-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Miguel Ángel Tena García,Juan Rafael Fuentes Hernández,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,José Díaz Sánchez,Airam López Cabrera,Alberto Aguilar Leiva,Sebastián Rakán Dubarbier Bruschini,Carlos Erwin Arias Eguez,Afonso Miguel Castro Vilhena Taira,Joaquín Navarro Jiménez,Juan Quero Barraso,,,,,
1,2011,Córdoba,Valladolid,2-0,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Joaquín Navarro Jiménez,Gaspar Gálvez Burgos,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Carlos Erwin Arias Eguez,Sebastián Rakán Dubarbier Bruschini,José Díaz Sánchez,Juan Rafael Fuentes Hernández,Afonso Miguel Castro Vilhena Taira,Alberto Aguilar Leiva,Federico Vico Villegas,,,,,
0,2011,Numancia,Córdoba,5-0,Alberto García Cabrera,José Manuel Fernández Reyes,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Sebastián Rakán Dubarbier Bruschini,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,Aritz López Garai,Borja García Freire,Javier Patiño Lachica,Airam López Cabrera,José Díaz Sánchez,Federico Vico Villegas,Carlos Erwin Arias Eguez,Afonso Miguel Castro Vilhena Taira,Alberto Aguilar Leiva,David Prieto Gálvez,,,,,
1,2011,Córdoba,Las Palmas,1-0,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Javier Hervás Salmoral,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Airam López Cabrera,Alberto Aguilar Leiva,Federico Vico Villegas,Javier Patiño Lachica,Carlos Erwin Arias Eguez,José Díaz Sánchez,Joaquín Navarro Jiménez,Sebastián Rakán Dubarbier Bruschini,,,,,
1,2011,Xerez,Córdoba,1-2,Alberto García Cabrera,José Manuel Fernández Reyes,Joaquín Navarro Jiménez,Gaspar Gálvez Burgos,Miguel Ángel Tena García,Sebastián Rakán Dubarbier Bruschini,Javier Hervás Salmoral,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Airam López Cabrera,Federico Vico Villegas,Alberto Aguilar Leiva,Javier Patiño Lachica,Carlos Erwin Arias Eguez,Afonso Miguel Castro Vilhena Taira,José Díaz Sánchez,Juan Quero Barraso,,,,,
1,2011,Córdoba,Huesca,3-1,Alberto García Cabrera,José Manuel Fernández Reyes,David Prieto Gálvez,Gaspar Gálvez Burgos,Juan Rafael Fuentes Hernández,Federico Vico Villegas,Carlos Caballero Pérez,José María López de Silva Sánchez,Aritz López Garai,Borja García Freire,Airam López Cabrera,Alberto Aguilar Leiva,Sebastián Rakán Dubarbier Bruschini,Joaquín Navarro Jiménez,Carlos Erwin Arias Eguez,Afonso Miguel Castro Vilhena Taira,José Díaz Sánchez,Javier Patiño Lachica,,,,,
