WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,1979,Cultural Leonesa,Salamanca,0-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Santiago Ríos Rodríguez,Carlos González Purroy,Belarmino López Fierro,Antonio Herrero Alonso,Eduardo Lafuente Aguirre,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Celso Laiz García,Agustín Lasaosa Laliena,Jesús Martínez Souto,Antonio Fernández García,,,,,,,,,,
0,1979,Cultural Leonesa,Langreo,1-1,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Carlos González Purroy,Pablo Villamandos Villalobos,Antonio Herrero Alonso,Eduardo Lafuente Aguirre,Gerardo Rodríguez Morán,Agustín Lasaosa Laliena,Luis Fernando Franco de la Iglesia,Celso Laiz García,Jesús Martínez Souto,Antonio Fernández García,,,,,,,,,,
0,1979,Ensidesa,Cultural Leonesa,1-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Carlos González Purroy,Belarmino López Fierro,Pablo Villamandos Villalobos,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Eduardo Lafuente Aguirre,Agustín Lasaosa Laliena,Jesús Martínez Souto,Luis Fernando Franco de la Iglesia,Santiago Ríos Rodríguez,Antonio Fernández García,,,,,,,,,,
0,1979,Cultural Leonesa,Torrejón,1-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Eduardo Lafuente Aguirre,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Jesús Martínez Souto,Celso Laiz García,José Manuel Deville-Bellechasse Sánchez,Pedro Antonio Recarte Zubeldia,,,,,,,,,,
0,1979,Salamanca,Cultural Leonesa,2-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Celso Laiz García,Jesús Martínez Souto,Antonio Fernández García,Federico Paredes Arroyo,,,,,,,,,,,
1,1979,Orense,Cultural Leonesa,0-2,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Carlos González Purroy,Belarmino López Fierro,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Antonio Fernández García,Celso Laiz García,Agustín Lasaosa Laliena,Eduardo Lafuente Aguirre,,,,,,,,,,
1,1979,Cultural Leonesa,Racing de Ferrol,2-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Carlos González Purroy,Pablo Villamandos Villalobos,Bernardo Santos Santos,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Celso Laiz García,Jesús Martínez Souto,Agustín Lasaosa Laliena,,,,,,,,,,
0,1979,Atlético Madrileño,Cultural Leonesa,1-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Belarmino López Fierro,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Celso Laiz García,José Manuel Deville-Bellechasse Sánchez,Luis Fernando Franco de la Iglesia,,,,,,,,,,
1,1979,Cultural Leonesa,Las Palmas Atlético,1-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Celso Laiz García,Santiago Ríos Rodríguez,Primitivo Soto Sáez,,,,,,,,,,
1,1979,Cultural Leonesa,Bilbao Athletic,3-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Jesús Martínez Souto,Antonio Fernández García,Celso Laiz García,Manuel José Fuentes García,Agustín Lasaosa Laliena,Antonio Herrero Alonso,,,,,,,,,,
1,1979,Arenas de Guecho,Cultural Leonesa,0-2,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Jesús Martínez Souto,Celso Laiz García,Antonio Fernández García,Manuel José Fuentes García,Antonio Herrero Alonso,Agustín Lasaosa Laliena,,,,,,,,,,
1,1979,Cultural Leonesa,Baracaldo,2-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Jesús Martínez Souto,Antonio Fernández García,Celso Laiz García,Manuel José Fuentes García,Antonio Herrero Alonso,Agustín Lasaosa Laliena,,,,,,,,,,
0,1979,Sestao,Cultural Leonesa,0-0,Jesús González Sanisidro,Carlos González Purroy,Belarmino López Fierro,Pablo Villamandos Villalobos,Eduardo Lafuente Aguirre,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Manuel José Fuentes García,Jesús Martínez Souto,Antonio Fernández García,Pedro Antonio Recarte Zubeldia,Eugenio Martínez Casado,,,,,,,,,,
1,1979,Cultural Leonesa,Logroñés,2-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Jesús Martínez Souto,Antonio Fernández García,Celso Laiz García,Manuel José Fuentes García,Belarmino López Fierro,Antonio Herrero Alonso,,,,,,,,,,
0,1979,Huesca,Cultural Leonesa,1-1,Jesús González Sanisidro,Carlos González Purroy,Santiago Ríos Rodríguez,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Celso Laiz García,Jesús Martínez Souto,Antonio Fernández García,Manuel José Fuentes García,Belarmino López Fierro,Antonio Herrero Alonso,,,,,,,,,,
1,1979,Cultural Leonesa,Pontevedra,1-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Eduardo Lafuente Aguirre,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Jesús Martínez Souto,Belarmino López Fierro,Primitivo Soto Sáez,,,,,,,,,,
0,1979,Mirandés,Cultural Leonesa,0-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Luis Fernando Franco de la Iglesia,Belarmino López Fierro,Agustín Lasaosa Laliena,,,,,,,,,,
1,1979,Cultural Leonesa,Zamora,1-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Agustín Lasaosa Laliena,Primitivo Soto Sáez,Celso Laiz García,Antonio Fernández García,José Manuel Deville-Bellechasse Sánchez,,,,,,,,,,
0,1979,Tenerife,Cultural Leonesa,0-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Belarmino López Fierro,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Antonio Fernández García,Celso Laiz García,Manuel José Fuentes García,Primitivo Soto Sáez,Agustín Lasaosa Laliena,,,,,,,,,,
1,1979,Guecho,Cultural Leonesa,0-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Belarmino López Fierro,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Manuel José Fuentes García,Antonio Fernández García,Eugenio Martínez Casado,,,,,,,,,,
1,1979,Cultural Leonesa,Sporting Atlético,1-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Belarmino López Fierro,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Manuel José Fuentes García,Celso Laiz García,Antonio Fernández García,Jesús Martínez Souto,,,,,,,,,,
0,1979,Langreo,Cultural Leonesa,1-1,Jesús González Sanisidro,Belarmino López Fierro,Carlos González Purroy,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Antonio Fernández García,Celso Laiz García,Jesús Martínez Souto,Primitivo Soto Sáez,José Manuel Deville-Bellechasse Sánchez,,,,,,,,,,
1,1979,Cultural Leonesa,Ensidesa,1-0,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Belarmino López Fierro,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Manuel José Fuentes García,Celso Laiz García,Antonio Fernández García,José Manuel Deville-Bellechasse Sánchez,,,,,,,,,,
0,1979,Torrejón,Cultural Leonesa,4-3,Jesús González Sanisidro,Pablo Villamandos Villalobos,Carlos González Purroy,Belarmino López Fierro,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Agustín Lasaosa Laliena,Jesús Martínez Souto,,,,,,,,,,
1,1979,Cultural Leonesa,Orense,4-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Carlos González Purroy,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Belarmino López Fierro,Agustín Lasaosa Laliena,,,,,,,,,,
0,1979,Racing de Ferrol,Cultural Leonesa,2-0,Jesús González Sanisidro,Carlos González Purroy,Santiago Ríos Rodríguez,Pablo Villamandos Villalobos,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Antonio Fernández García,Eduardo Lafuente Aguirre,Agustín Lasaosa Laliena,,,,,,,,,,
0,1979,Cultural Leonesa,Atlético Madrileño,2-3,Jesús González Sanisidro,Belarmino López Fierro,Pablo Villamandos Villalobos,Francisco José Losada Merayo,Pedro Antonio Recarte Zubeldia,Eduardo Lafuente Aguirre,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Agustín Lasaosa Laliena,Jesús Martínez Souto,Celso Laiz García,José Manuel Deville-Bellechasse Sánchez,Primitivo Soto Sáez,,,,,,,,,,
0,1979,Las Palmas Atlético,Cultural Leonesa,1-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Pablo Villamandos Villalobos,Belarmino López Fierro,Francisco José Losada Merayo,Eduardo Lafuente Aguirre,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Agustín Lasaosa Laliena,Antonio Fernández García,Eugenio Martínez Casado,Primitivo Soto Sáez,,,,,,,,,,
0,1980,Mirandés,Cultural Leonesa,2-1,Jesús González Sanisidro,Julio González Rivo,Belarmino López Fierro,Juan Carlos Ferreras González,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Luis Fernando Franco de la Iglesia,Antonio Fernández García,Miguel Ángel Fernández Calleja,Eugenio Martínez Casado,,,,,,,,,,
0,1980,Cultural Leonesa,Compostela,0-0,Jesús González Sanisidro,Belarmino López Fierro,Julio González Rivo,Juan Carlos Ferreras González,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Luis Fernando Franco de la Iglesia,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Miguel Ángel Fernández Calleja,Eugenio Martínez Casado,,,,,,,,,,
0,1980,Cultural Leonesa,Salamanca,0-3,Jesús González Sanisidro,Federico Paredes Arroyo,Julio González Rivo,Belarmino López Fierro,Eugenio Martínez Casado,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Francisco José Losada Merayo,Santiago Martínez Barrientos,,,,,,,,,,
1,1980,Torrejón,Cultural Leonesa,2-3,Jesús González Sanisidro,Julio González Rivo,Belarmino López Fierro,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Alberto Rodríguez,Antonio Fernández García,Celso Laiz García,Eugenio Martínez Casado,Santiago Martínez Barrientos,Miguel Ángel Fernández Calleja,,,,,,,,,
1,1980,Cultural Leonesa,Langreo,6-0,Jesús González Sanisidro,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Alberto Rodríguez,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Miguel Ángel Fernández Calleja,Eugenio Martínez Casado,,,,,,,,,,
0,1980,Salamanca,Cultural Leonesa,2-0,Esteban Folgueral Pérez,Miguel Ángel Fernández Calleja,Julio González Rivo,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Miguel Ángel Álvarez Tomé,Eugenio Martínez Casado,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Antonio Fernández García,Santiago Martínez Barrientos,Francisco José Losada Merayo,,,,,,,,,,
0,1980,Zamora,Cultural Leonesa,4-0,Jesús González Sanisidro,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Alberto Rodríguez,Antonio Fernández García,Celso Laiz García,Francisco José Losada Merayo,Eugenio Martínez Casado,,,,,,,,,,
1,1980,Cultural Leonesa,Deportivo de La Coruña,1-0,Jesús González Sanisidro,José Manuel Deville-Bellechasse Sánchez,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Alberto Rodríguez,Antonio Fernández García,Eugenio Martínez Casado,Luis Javier Guerrero Sedano,,,,,,,,,,
1,1980,Huesca,Cultural Leonesa,2-4,Jesús González Sanisidro,Juan Carlos Ferreras González,Julio González Rivo,Belarmino López Fierro,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Antonio Fernández García,Eugenio Martínez Casado,Luis Javier Guerrero Sedano,,,,,,,,,,
0,1980,Cultural Leonesa,Tenerife,0-1,Jesús González Sanisidro,Juan Carlos Ferreras González,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Eugenio Martínez Casado,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Miguel Ángel Fernández Calleja,Francisco José Losada Merayo,,,,,,,,,,
0,1980,Bilbao Athletic,Cultural Leonesa,0-0,Jesús González Sanisidro,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,lfredo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Celso Laiz García,Antonio Fernández García,José Manuel Deville-Bellechasse Sánchez,Eugenio Martínez Casado,,,,,,,,,,
1,1980,Cultural Leonesa,Gimnástica Arandina,2-0,Jesús González Sanisidro,Belarmino López Fierro,Miguel Ángel Fernández Calleja,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Alberto Rodríguez,Antonio Fernández García,Celso Laiz García,Luis Javier Guerrero Sedano,Eugenio Martínez Casado,,,,,,,,,,
0,1980,Sestao,Cultural Leonesa,1-0,Jesús González Sanisidro,Julio González Rivo,Belarmino López Fierro,Antonio Gutiérrez,Pedro Antonio Recarte Zubeldia,lfredo,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Eugenio Martínez Casado,Luis Javier Guerrero Sedano,,,,,,,,,,
1,1980,Cultural Leonesa,RSD Alcalá,2-1,Jesús González Sanisidro,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Antonio Herrero Alonso,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Fernández García,Primitivo Soto Sáez,Alberto Rodríguez,Celso Laiz García,Miguel Ángel Fernández Calleja,Francisco José Losada Merayo,,,,,,,,,,
0,1980,Ensidesa,Cultural Leonesa,1-0,Jesús González Sanisidro,Julio González Rivo,Belarmino López Fierro,Eugenio Martínez Casado,Antonio Herrero Alonso,achín,Gerardo Rodríguez Morán,lfredo,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Miguel Ángel Fernández Calleja,Pedro Antonio Recarte Zubeldia,,,,,,,,,,
1,1980,Cultural Leonesa,Pontevedra,2-0,Esteban Folgueral Pérez,Julio González Rivo,Antonio Gutiérrez,Eugenio Martínez Casado,Pedro Antonio Recarte Zubeldia,Antonio Herrero Alonso,achín,Gerardo Rodríguez Morán,Antonio Fernández García,Primitivo Soto Sáez,Celso Laiz García,Miguel Ángel Fernández Calleja,Francisco José Losada Merayo,,,,,,,,,,
1,1980,Cultural Leonesa,Racing de Ferrol,1-0,Esteban Folgueral Pérez,Julio González Rivo,Antonio Gutiérrez,Eugenio Martínez Casado,Antonio Herrero Alonso,Pedro Antonio Recarte Zubeldia,achín,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,Miguel Ángel Fernández Calleja,Santiago Ríos Rodríguez,,,,,,,,,,
0,1980,Celta de Vigo,Cultural Leonesa,6-1,Esteban Folgueral Pérez,Miguel Ángel Fernández Calleja,Juan Carlos Ferreras González,Antonio Gutiérrez,Eugenio Martínez Casado,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Celso Laiz García,Antonio Fernández García,Primitivo Soto Sáez,Santiago Ríos Rodríguez,Francisco José Losada Merayo,,,,,,,,,,
1,1980,Cultural Leonesa,Logroñés,4-1,Jesús González Sanisidro,Julio González Rivo,Juan Carlos Ferreras González,Belarmino López Fierro,Antonio Gutiérrez,Eugenio Martínez Casado,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Celso Laiz García,Primitivo Soto Sáez,,,,,,,,,,,,
0,1980,Las Palmas Atlético,Cultural Leonesa,1-1,Jesús González Sanisidro,Julio González Rivo,Juan Carlos Ferreras González,Belarmino López Fierro,Antonio Gutiérrez,Eugenio Martínez Casado,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Primitivo Soto Sáez,Celso Laiz García,Pedro Antonio Recarte Zubeldia,Francisco José Losada Merayo,,,,,,,,,,
0,1980,Cultural Leonesa,Mirandés,0-1,Jesús González Sanisidro,Juan Carlos Ferreras González,Belarmino López Fierro,Julio González Rivo,Antonio Gutiérrez,Eugenio Martínez Casado,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Primitivo Soto Sáez,Antonio Fernández García,Celso Laiz García,José Luis Martínez Cabello,Francisco José Losada Merayo,,,,,,,,,,
0,1980,Compostela,Cultural Leonesa,2-1,Jesús González Sanisidro,Santiago Ríos Rodríguez,Belarmino López Fierro,Julio González Rivo,Juan Carlos Ferreras González,Antonio Gutiérrez,Antonio Herrero Alonso,Pedro Antonio Recarte Zubeldia,Gerardo Rodríguez Morán,Celso Laiz García,Primitivo Soto Sáez,Antonio Fernández García,Eugenio Martínez Casado,,,,,,,,,,
0,1980,Cultural Leonesa,Torrejón,1-1,Jesús González Sanisidro,Miguel Ángel Fernández Calleja,Belarmino López Fierro,Julio González Rivo,Juan Carlos Ferreras González,Antonio Herrero Alonso,Gerardo Rodríguez Morán,Antonio Fernández García,Primitivo Soto Sáez,Alberto Rodríguez,Celso Laiz García,Luis Javier Guerrero Sedano,Eugenio Martínez Casado,,,,,,,,,,
1,1980,Cultural Leonesa,San Sebastián,2-0,Jesús González Sanisidro,Julio González Rivo,Belarmino López Fierro,Juan Carlos Ferreras González,Eugenio Martínez Casado,Gerardo Rodríguez Morán,Antonio Herrero Alonso,Celso Laiz García,Alberto Rodríguez,Antonio Fernández García,Primitivo Soto Sáez,Francisco José Losada Merayo,Esteban Folgueral Pérez,Miguel Ángel Fernández Calleja,Santiago Ríos Rodríguez,,,,,,,,
